,frl.driesprong,spark-stochastic-outlier-selection_2.11,0.1.0,2015-09-10 21:20     25769,,https://repo1.maven.org/maven2/frl/driesprong/spark-stochastic-outlier-selection_2.11/0.1.0/spark-stochastic-outlier-selection_2.11-0.1.0.jar
,aws.smithy.kotlin,serde-jvm,0.16.4,2023-03-16 16:36     43490,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.16.4/serde-jvm-0.16.4.jar
,aws.smithy.kotlin,serde-jvm,0.16.3,2023-03-09 19:10     43490,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.16.3/serde-jvm-0.16.3.jar
,aws.smithy.kotlin,serde-jvm,0.16.2,2023-03-02 18:28     43490,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.16.2/serde-jvm-0.16.2.jar
,aws.smithy.kotlin,serde-jvm,0.16.1,2023-03-02 18:05     43490,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.16.1/serde-jvm-0.16.1.jar
,aws.smithy.kotlin,serde-jvm,0.16.0,2023-02-23 18:43     43490,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.16.0/serde-jvm-0.16.0.jar
,aws.smithy.kotlin,serde-jvm,0.15.3,2023-02-16 18:43     43478,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.15.3/serde-jvm-0.15.3.jar
,aws.smithy.kotlin,serde-jvm,0.15.2,2023-02-09 22:05     43480,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.15.2/serde-jvm-0.15.2.jar
,aws.smithy.kotlin,serde-jvm,0.15.1,2023-02-02 15:38     43480,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.15.1/serde-jvm-0.15.1.jar
,aws.smithy.kotlin,serde-jvm,0.15.0,2023-01-27 18:46     43480,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.15.0/serde-jvm-0.15.0.jar
,aws.smithy.kotlin,serde-jvm,0.14.3,2023-01-12 18:23     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.14.3/serde-jvm-0.14.3.jar
,aws.smithy.kotlin,serde-jvm,0.14.2,2022-12-22 18:09     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.14.2/serde-jvm-0.14.2.jar
,aws.smithy.kotlin,serde-jvm,0.14.1,2022-12-15 18:08     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.14.1/serde-jvm-0.14.1.jar
,aws.smithy.kotlin,serde-jvm,0.14.0,2022-12-01 17:03     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.14.0/serde-jvm-0.14.0.jar
,aws.smithy.kotlin,serde-jvm,0.13.1,2022-11-23 15:10     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.13.1/serde-jvm-0.13.1.jar
,aws.smithy.kotlin,serde-jvm,0.13.0,2022-11-22 17:29     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.13.0/serde-jvm-0.13.0.jar
,aws.smithy.kotlin,serde-jvm,0.12.9,2022-10-13 17:16     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.9/serde-jvm-0.12.9.jar
,aws.smithy.kotlin,serde-jvm,0.12.8,2022-10-03 14:39     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.8/serde-jvm-0.12.8.jar
,aws.smithy.kotlin,serde-jvm,0.12.7,2022-09-29 19:52     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.7/serde-jvm-0.12.7.jar
,aws.smithy.kotlin,serde-jvm,0.12.6,2022-09-19 16:25     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.6/serde-jvm-0.12.6.jar
,aws.smithy.kotlin,serde-jvm,0.12.5,2022-08-18 21:46     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.5/serde-jvm-0.12.5.jar
,aws.smithy.kotlin,serde-jvm,0.12.4,2022-08-11 18:16     41632,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.4/serde-jvm-0.12.4.jar
,aws.smithy.kotlin,serde-jvm,0.12.2,2022-08-04 16:05     41632,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.2/serde-jvm-0.12.2.jar
,aws.smithy.kotlin,serde-jvm,0.12.13,2022-11-15 19:13     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.13/serde-jvm-0.12.13.jar
,aws.smithy.kotlin,serde-jvm,0.12.12,2022-11-10 17:55     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.12/serde-jvm-0.12.12.jar
,aws.smithy.kotlin,serde-jvm,0.12.11,2022-11-03 16:34     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.11/serde-jvm-0.12.11.jar
,aws.smithy.kotlin,serde-jvm,0.12.10,2022-10-27 15:57     43154,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.10/serde-jvm-0.12.10.jar
,aws.smithy.kotlin,serde-jvm,0.12.1,2022-07-21 18:01     41598,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.1/serde-jvm-0.12.1.jar
,aws.smithy.kotlin,serde-jvm,0.12.0,2022-07-14 18:46     41598,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.12.0/serde-jvm-0.12.0.jar
,aws.smithy.kotlin,serde-jvm,0.11.2,2022-07-08 16:35     41598,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.11.2/serde-jvm-0.11.2.jar
,aws.smithy.kotlin,serde-jvm,0.11.1,2022-07-01 14:36     41541,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.11.1/serde-jvm-0.11.1.jar
,aws.smithy.kotlin,serde-jvm,0.11.0,2022-06-23 18:36     41704,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.11.0/serde-jvm-0.11.0.jar
,aws.smithy.kotlin,serde-jvm,0.10.2,2022-06-09 18:44     41614,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.10.2/serde-jvm-0.10.2.jar
,aws.smithy.kotlin,serde-jvm,0.10.1,2022-06-02 18:33     41614,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.10.1/serde-jvm-0.10.1.jar
,aws.smithy.kotlin,serde-jvm,0.10.0,2022-05-24 17:19     41614,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-jvm/0.10.0/serde-jvm-0.10.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.9.2,2022-05-19 16:55     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.9.2/serde-json-jvm-0.9.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.9.1,2022-05-13 18:10     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.9.1/serde-json-jvm-0.9.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.9.0,2022-04-29 17:39     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.9.0/serde-json-jvm-0.9.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.5,2022-04-21 19:48     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.5/serde-json-jvm-0.8.5.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.4,2022-04-21 18:23     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.4/serde-json-jvm-0.8.4.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.3,2022-04-14 18:19     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.3/serde-json-jvm-0.8.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.2,2022-04-07 18:18     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.2/serde-json-jvm-0.8.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.1,2022-03-31 20:38     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.1/serde-json-jvm-0.8.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.8.0,2022-03-24 21:24     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.8.0/serde-json-jvm-0.8.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.8,2022-02-17 21:58     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.8/serde-json-jvm-0.7.8.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.7,2022-02-04 19:42     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.7/serde-json-jvm-0.7.7.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.6,2022-01-13 18:53     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.6/serde-json-jvm-0.7.6.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.5,2022-01-06 21:44     74498,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.5/serde-json-jvm-0.7.5.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.4-beta,2021-12-09 21:03     74564,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.4-beta/serde-json-jvm-0.7.4-beta.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.3-beta,2021-12-02 05:32     74564,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.3-beta/serde-json-jvm-0.7.3-beta.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.2-alpha,2021-11-19 19:17     74564,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.2-alpha/serde-json-jvm-0.7.2-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.1-alpha,2021-11-04 19:47     94289,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.1-alpha/serde-json-jvm-0.7.1-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.7.0-alpha,2021-10-28 20:44     94289,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.7.0-alpha/serde-json-jvm-0.7.0-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.6.0-alpha,2021-10-21 21:03     94289,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.6.0-alpha/serde-json-jvm-0.6.0-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.5.1-alpha,2021-10-14 20:25     94289,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.5.1-alpha/serde-json-jvm-0.5.1-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.5.0-alpha,2021-10-07 21:21     94289,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.5.0-alpha/serde-json-jvm-0.5.0-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.4.1-alpha,2021-09-29 20:05     70424,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.4.1-alpha/serde-json-jvm-0.4.1-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.4.0-alpha,2021-08-26 19:31     69403,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.4.0-alpha/serde-json-jvm-0.4.0-alpha.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.7,2023-10-12 16:39     83806,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.7/serde-json-jvm-0.27.7.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.6,2023-10-06 17:17     83806,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.6/serde-json-jvm-0.27.6.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.5,2023-09-28 17:26     83806,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.5/serde-json-jvm-0.27.5.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.4,2023-09-15 14:44     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.4/serde-json-jvm-0.27.4.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.3,2023-09-08 19:22     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.3/serde-json-jvm-0.27.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.2,2023-09-01 16:06     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.2/serde-json-jvm-0.27.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.1,2023-08-31 18:34     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.1/serde-json-jvm-0.27.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.27.0,2023-08-31 16:29     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.27.0/serde-json-jvm-0.27.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.26.0,2023-08-24 17:53     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.26.0/serde-json-jvm-0.26.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.25.1,2023-08-17 16:02     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.25.1/serde-json-jvm-0.25.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.25.0,2023-08-10 22:13     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.25.0/serde-json-jvm-0.25.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.24.0,2023-07-27 16:10     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.24.0/serde-json-jvm-0.24.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.23.0,2023-07-20 16:50     82359,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.23.0/serde-json-jvm-0.23.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.22.1,2023-07-06 16:05     82020,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.22.1/serde-json-jvm-0.22.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.22.0,2023-06-29 15:48     82020,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.22.0/serde-json-jvm-0.22.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.21.3,2023-06-19 14:26     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.21.3/serde-json-jvm-0.21.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.21.2,2023-06-08 19:33     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.21.2/serde-json-jvm-0.21.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.21.1,2023-06-01 16:04     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.21.1/serde-json-jvm-0.21.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.21.0,2023-05-25 15:50     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.21.0/serde-json-jvm-0.21.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.20.0,2023-05-18 17:26     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.20.0/serde-json-jvm-0.20.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.19.0,2023-05-12 19:19     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.19.0/serde-json-jvm-0.19.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.18.0,2023-05-04 16:42     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.18.0/serde-json-jvm-0.18.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.17.4,2023-04-27 16:24     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.17.4/serde-json-jvm-0.17.4.jar
,aws.smithy.kotlin,serde-json-jvm,0.17.3,2023-04-20 20:36     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.17.3/serde-json-jvm-0.17.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.17.2,2023-04-20 17:16     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.17.2/serde-json-jvm-0.17.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.17.1,2023-04-13 19:59     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.17.1/serde-json-jvm-0.17.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.17.0,2023-04-13 15:51     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.17.0/serde-json-jvm-0.17.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.6,2023-04-06 15:48     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.6/serde-json-jvm-0.16.6.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.5,2023-03-30 16:17     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.5/serde-json-jvm-0.16.5.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.4,2023-03-16 16:36     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.4/serde-json-jvm-0.16.4.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.3,2023-03-09 19:10     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.3/serde-json-jvm-0.16.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.2,2023-03-02 18:29     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.2/serde-json-jvm-0.16.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.1,2023-03-02 18:06     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.1/serde-json-jvm-0.16.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.16.0,2023-02-23 18:46     79142,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.16.0/serde-json-jvm-0.16.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.15.3,2023-02-16 18:46     79130,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.15.3/serde-json-jvm-0.15.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.15.2,2023-02-09 22:08     79136,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.15.2/serde-json-jvm-0.15.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.15.1,2023-02-02 15:40     79136,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.15.1/serde-json-jvm-0.15.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.15.0,2023-01-27 18:48     79143,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.15.0/serde-json-jvm-0.15.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.14.3,2023-01-12 18:25     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.14.3/serde-json-jvm-0.14.3.jar
,aws.smithy.kotlin,serde-json-jvm,0.14.2,2022-12-22 18:11     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.14.2/serde-json-jvm-0.14.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.14.1,2022-12-15 18:10     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.14.1/serde-json-jvm-0.14.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.14.0,2022-12-01 17:05     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.14.0/serde-json-jvm-0.14.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.13.1,2022-11-23 15:12     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.13.1/serde-json-jvm-0.13.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.13.0,2022-11-22 17:32     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.13.0/serde-json-jvm-0.13.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.9,2022-10-13 17:18     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.9/serde-json-jvm-0.12.9.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.8,2022-10-03 14:40     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.8/serde-json-jvm-0.12.8.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.7,2022-09-29 19:54     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.7/serde-json-jvm-0.12.7.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.6,2022-09-19 16:27     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.6/serde-json-jvm-0.12.6.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.5,2022-08-18 21:48     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.5/serde-json-jvm-0.12.5.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.4,2022-08-11 18:19     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.4/serde-json-jvm-0.12.4.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.2,2022-08-04 16:06     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.2/serde-json-jvm-0.12.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.13,2022-11-15 19:15     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.13/serde-json-jvm-0.12.13.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.12,2022-11-10 17:57     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.12/serde-json-jvm-0.12.12.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.11,2022-11-03 16:36     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.11/serde-json-jvm-0.12.11.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.10,2022-10-27 16:00     77937,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.10/serde-json-jvm-0.12.10.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.1,2022-07-21 18:03     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.1/serde-json-jvm-0.12.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.12.0,2022-07-14 18:48     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.12.0/serde-json-jvm-0.12.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.11.2,2022-07-08 16:38     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.11.2/serde-json-jvm-0.11.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.11.1,2022-07-01 14:38     77928,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.11.1/serde-json-jvm-0.11.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.11.0,2022-06-23 18:38     78113,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.11.0/serde-json-jvm-0.11.0.jar
,aws.smithy.kotlin,serde-json-jvm,0.10.2,2022-06-09 18:46     74455,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.10.2/serde-json-jvm-0.10.2.jar
,aws.smithy.kotlin,serde-json-jvm,0.10.1,2022-06-02 18:35     74455,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.10.1/serde-json-jvm-0.10.1.jar
,aws.smithy.kotlin,serde-json-jvm,0.10.0,2022-05-24 17:22     74412,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json-jvm/0.10.0/serde-json-jvm-0.10.0.jar
,aws.smithy.kotlin,serde-json,0.9.2,2022-05-19 16:55     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.9.2/serde-json-0.9.2.jar
,aws.smithy.kotlin,serde-json,0.9.1,2022-05-13 18:10     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.9.1/serde-json-0.9.1.jar
,aws.smithy.kotlin,serde-json,0.9.0,2022-04-29 17:39     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.9.0/serde-json-0.9.0.jar
,aws.smithy.kotlin,serde-json,0.8.5,2022-04-21 19:48     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.5/serde-json-0.8.5.jar
,aws.smithy.kotlin,serde-json,0.8.4,2022-04-21 18:23     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.4/serde-json-0.8.4.jar
,aws.smithy.kotlin,serde-json,0.8.3,2022-04-14 18:19     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.3/serde-json-0.8.3.jar
,aws.smithy.kotlin,serde-json,0.8.2,2022-04-07 18:18     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.2/serde-json-0.8.2.jar
,aws.smithy.kotlin,serde-json,0.8.1,2022-03-31 20:38     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.1/serde-json-0.8.1.jar
,aws.smithy.kotlin,serde-json,0.8.0,2022-03-24 21:24     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.8.0/serde-json-0.8.0.jar
,aws.smithy.kotlin,serde-json,0.7.8,2022-02-17 21:58     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.8/serde-json-0.7.8.jar
,aws.smithy.kotlin,serde-json,0.7.7,2022-02-04 19:42     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.7/serde-json-0.7.7.jar
,aws.smithy.kotlin,serde-json,0.7.6,2022-01-13 18:53     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.6/serde-json-0.7.6.jar
,aws.smithy.kotlin,serde-json,0.7.5,2022-01-06 21:44     12554,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.5/serde-json-0.7.5.jar
,aws.smithy.kotlin,serde-json,0.7.4-beta,2021-12-09 21:03     12552,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.4-beta/serde-json-0.7.4-beta.jar
,aws.smithy.kotlin,serde-json,0.7.3-beta,2021-12-02 05:32     12552,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.3-beta/serde-json-0.7.3-beta.jar
,aws.smithy.kotlin,serde-json,0.7.2-alpha,2021-11-19 19:17     12552,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.2-alpha/serde-json-0.7.2-alpha.jar
,aws.smithy.kotlin,serde-json,0.7.1-alpha,2021-11-04 19:47     12629,,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-json/0.7.1-alpha/serde-json-0.7.1-alpha.jar
